rank,name,symbol,market_cap,price,circulating_supply,volume_24h,%1h,%7h,%24h,date
1238,Hydranet,HDN,6430005.07,0.04056,004056,36868.27,0.04,-0.54,-1.23,2024-04-21
1239,BLOCX.,BLOCX,6428914.38,0.1146,01146,103750.01,0.03,1.50,2.05,2024-04-21
1240,Blink Galaxy,GQ,6445062.23,0.001086,0001086,1864610.74,0.47,-2.03,5.49,2024-04-21
1241,Emirex Token,EMRX,6407388.81,0.2351,02351,43219.52,0.01,-0.03,-0.09,2024-04-21
1242,Arix,ARIX,6372562.24,0.6426,06426,606378.08,-1.19,43.03,155.88,2024-04-21
1243,Lush AI,LUSH,6333004.24,0.001327,0001327,33590.09,0.00,6.43,-34.45,2024-04-21
1244,Nash,NEX,6164874.16,0.1459,01459,614.34,0.00,-2.80,3.93,2024-04-21
1245,Captain Tsubasa,TSUGT,6087559.14,0.03403,003403,85548.32,0.02,-0.91,<0.01,2024-04-21
1246,DAD,DAD,6016259.29,0.009013,0009013,166938.93,-0.17,0.30,-7.55,2024-04-21
1247,ClinTex CTi,CTI,6005941.31,0.04826,004826,267475.80,0.43,1.94,6.64,2024-04-21
1248,mStable Governance Token: Meta (MTA),MTA,5907392.04,0.09252,009252,89713.13,160.30,-40.10,29.45,2024-04-21
1249,Algebra,ALGB,5954947.80,0.01677,001677,70285.55,-0.13,-8.85,-9.82,2024-04-21
1250,UNKJD,MBS,5928385.90,0.0195,00195,58175.36,-0.91,0.36,17.92,2024-04-21
1251,Wicrypt,WNT,5920423.41,0.2266,02266,123925.45,0.23,-0.33,4.65,2024-04-21
1252,Etherisc DIP Token,DIP,5886158.73,0.02455,002455,1058.53,-0.07,0.34,13.28,2024-04-21
1253,Panda Swap,PANDA,5707912.68,0.007064,0007064,3800533.21,-4.17,11.80,-9.94,2024-04-21
1254,BOSagora,BOA,5827709.35,0.01873,001873,130292.81,0.93,0.07,6.74,2024-04-21
1255,ACA Token,ACA,5797428.26,0.1076,01076,138043.27,-0.60,-9.24,23.26,2024-04-21
1256,RFOX,RFOX,5748308.11,0.004381,0004381,118892.46,0.32,-0.74,6.02,2024-04-21
1257,STAT,STAT,5809429.19,0.142,0142,392775.67,-0.45,-2.26,5.07,2024-04-21
1258,Gracy,GRACY,5792265.48,0.05473,005473,120304.99,-0.15,1.11,5.25,2024-04-21
1259,Blocto Token,BLT,5791573.41,0.02462,002462,26196.70,-0.31,1.73,5.36,2024-04-21
1260,Cryowar,CWAR,5753029.28,0.02213,002213,153962.94,2.88,25.54,13.73,2024-04-21
1261,Perion,PERC,5727309.17,0.4282,04282,199273.69,-0.20,-1.79,38.68,2024-04-21
1262,Thena,THE,5730647.62,0.3748,03748,128188.83,-0.85,-2.02,-7.12,2024-04-21
1263,Super Trump,STRUMP,5710662.33,0.003189,0003189,2552036.31,0.19,-0.28,1.15,2024-04-21
1264,Govi,GOVI,5690799.31,0.2093,02093,7516.86,0.01,2.12,-2.79,2024-04-21
1265,DogeBonk,DOBO,5684835.15,0.00000001,000000001,799.51,0.00,1.18,1.32,2024-04-21
1266,Grove Coin,GRV,5632050.63,0.05923,005923,1357333.43,0.07,1.57,-0.55,2024-04-21
1267,Honk,HONK,5595769.93,0.006084,0006084,1729181.80,2.55,14.24,5.51,2024-04-21
1268,UnityMeta,UMT,5599740.46,237.73,23773,36235.86,0.04,-0.59,3.23,2024-04-21
1269,Sylo,SYLO,5586874.85,0.002298,0002298,1459264.11,-0.19,-0.28,-5.02,2024-04-21
1270,Polkadex,PDEX,5577473.13,0.6672,06672,186243.81,1.40,-4.73,-0.96,2024-04-21
1271,NewYork Exchange,NYE,5554472.00,0.7834,07834,98.58,-0.16,-0.14,6.88,2024-04-21
1272,TomTomCoin,TOMS,5584802.95,0.00203,000203,839912.20,-0.41,0.72,-11.92,2024-04-21
1273,ROCO FINANCE,ROCO,5524021.41,0.3193,03193,161202.05,0.22,-1.49,4.88,2024-04-21
1274,Pikaboss,PIKA,5497808.19,0.00000001,000000001,5935.31,0.08,0.29,-3.27,2024-04-21
1275,Vai,VAI,5490156.29,0.9988,09988,7483.46,0.00,0.02,-0.01,2024-04-21
1276,Rubic,RBC,5479212.18,0.03315,003315,170869.09,-0.17,-0.03,13.85,2024-04-21
1277,DEFIT,DEFIT,5448011.83,0.193,0193,4518.20,0.69,5.71,3.26,2024-04-21
1278,Cipher,CPR,5403251.78,0.0008354,00008354,693008.22,-0.03,1.73,-1.81,2024-04-21
1279,Windoge98,EXE,5332319.03,0.6132,06132,3569.52,-0.75,4.15,29.68,2024-04-21
1280,QUINT,QUINT,5317212.80,0.02873,002873,53132.18,0.01,-1.94,-1.43,2024-04-21
1281,Coupon Assets,CA,5300766.17,0.5481,05481,3963342.87,-0.09,-1.22,-5.11,2024-04-21
1282,IMPT,IMPT,5295984.37,0.004013,0004013,105325.48,-0.35,-1.27,5.67,2024-04-21
1283,Wownero,WOW,5296848.21,0.08009,008009,10687.52,-1.43,-0.25,4.85,2024-04-21
1284,X World Games,XWG,5298096.77,0.00155,000155,191108.54,0.06,2.04,10.34,2024-04-21
1285,Gamestarter,GAME,5252061.04,0.1726,01726,162810.48,0.05,-2.30,-0.91,2024-04-21
1286,WOM Protocol,WOM,5220321.81,0.02777,002777,184029.17,-0.03,1.65,-2.31,2024-04-21
1287,SENSO,SENSO,5220552.97,0.07429,007429,245664.77,-0.51,-10.02,-0.04,2024-04-21
1288,GALAXIA,GXA,5222179.64,0.002075,0002075,1644091.65,-0.24,-2.82,-2.46,2024-04-21
1289,Chainbing,CBG,5339514.45,0.1618,01618,--,1.43,-3.45,5.67,2024-04-21
1290,Blocery,BLY,5189992.38,0.006318,0006318,249252.58,-0.42,1.01,2.59,2024-04-21
1291,Rari Governance Token,RGT,5185566.15,0.4158,04158,920.27,0.00,-3.54,-3.41,2024-04-21
1292,DeHub,DHB,5167631.77,0.001268,0001268,12776.08,0.00,-7.13,-16.13,2024-04-21
1293,Crypterium,CRPT,5171435.24,0.05458,005458,332313.33,-1.03,-8.21,12.82,2024-04-21
1294,DOSE,DOSE,5157919.62,0.006042,0006042,4363318.89,-0.65,-5.28,-8.66,2024-04-21
1295,Particl,PART,5127678.28,0.3683,03683,52145.56,-0.42,0.04,1.05,2024-04-21
1296,BabySwap,BABY,5068881.59,0.00823,000823,207259.29,-0.27,0.11,-0.07,2024-04-21
1297,Grin,GRIN,5059502.29,0.05152,005152,148737.59,0.26,-0.63,8.81,2024-04-21
1298,Plugin,PLI,5064295.00,0.03346,003346,149702.05,0.40,-3.69,9.98,2024-04-21
1299,BBS Network,BBS,5042110.83,0.0208,00208,98232.23,-0.07,3.74,11.06,2024-04-21
1300,Hamster,HAM,5043767.11,--,--,1889897.56,0.13,-7.38,12.23,2024-04-21
1301,Revain,REV,4986351.09,0.00005862,000005862,924.30,0.01,-2.18,-2.42,2024-04-21
1302,Onooks,OOKS,5001327.43,0.4457,04457,1778.58,0.51,-0.11,-1.06,2024-04-21
1303,Dust Protocol,DUST,4959276.78,0.2591,02591,65116.69,-0.73,-5.73,9.92,2024-04-21
1304,Napoli Fan Token,NAP,4964309.75,2.3317,23317,1233556.27,0.47,-0.42,-0.72,2024-04-21
1305,Subsocial,SUB,4933590.41,0.005834,0005834,93470.92,0.58,4.88,6.56,2024-04-21
1306,Bitcoin Standard Hashrate Token,BTCST,4884126.03,0.4003,04003,82475.79,0.04,-1.62,12.62,2024-04-21
1307,Mint Club,MINT,4835661.04,0.00000464,000000464,17829.37,0.05,0.04,-4.24,2024-04-21
1308,StreamCoin,STRM,4815527.10,0.003226,0003226,3450517.12,-0.38,-3.95,0.32,2024-04-21
1309,Prime Numbers Labs Ecosystem,PRNT,4830633.16,1.4832,14832,267561.55,0.09,1.32,-6.39,2024-04-21
1310,PlayFuel,PLF,4791050.98,0.009582,0009582,--,-0.20,-0.14,-0.67,2024-04-21
1311,Morpheus Labs,MITX,4789569.16,0.009126,0009126,6733.51,0.07,-19.49,38.62,2024-04-21
1312,Rai Reflex Index,RAI,4795123.78,2.8149,28149,88839.90,1.06,-0.23,-1.46,2024-04-21
1313,Unbound,UNB,4706391.85,0.001484,0001484,68571.21,-1.14,-1.79,10.08,2024-04-21
1314,DOGAMÍ,DOGA,4695866.13,0.01363,001363,62539.86,0.21,3.86,14.39,2024-04-21
1315,Horizon Protocol,HZN,4704667.38,0.03898,003898,52596.99,-0.24,1.52,-4.02,2024-04-21
1316,Mirror Protocol,MIR,4662050.91,0.05997,005997,310913.27,0.12,-2.80,-1.53,2024-04-21
1317,MARS4,MARS4,4682420.92,0.001886,0001886,190413.25,-0.24,3.99,8.87,2024-04-21
1318,Bware,INFRA,4612684.80,1.1166,11166,90860.10,0.12,0.72,0.20,2024-04-21
1319,MultiVAC,MTV,4596211.07,0.001281,0001281,156365.55,0.05,0.29,-5.99,2024-04-21
1320,SunContract,SNC,4570453.93,0.06122,006122,497201.58,-0.22,-2.34,-1.96,2024-04-21
1321,Shiryo,SHIRYO,4546975.63,--,--,971.73,3.02,-0.40,5.81,2024-04-21
1322,Sinverse,SIN,4549598.68,0.007109,0007109,1049456.74,-0.20,6.70,-3.24,2024-04-21
1323,Etherland,ELAND,4494825.40,0.1162,01162,83412.01,-0.39,2.55,-0.03,2024-04-21
1324,MetaBeat,BEAT,4498812.03,0.01133,001133,22957.59,1.23,-4.67,23.24,2024-04-21
1325,Dark Frontiers,DARK,4480660.30,0.02588,002588,197175.98,0.08,0.14,-8.86,2024-04-21
1326,Unification,FUND,4443368.79,0.129,0129,181521.56,-0.34,0.73,-2.19,2024-04-21
1327,Strips Finance,STRP,4405589.25,1.0678,10678,24137.95,0.27,-0.15,1.63,2024-04-21
1328,B-cube.ai,BCUBE,4377194.62,0.1602,01602,53056.28,0.00,-7.16,-15.53,2024-04-21
1329,Mettalex,MTLX,4321668.91,3.8483,38483,31363.56,0.71,-8.89,2.49,2024-04-21
1330,OXBT (Ordinals),OXBT,4330509.85,0.02165,002165,152000.28,0.44,-19.19,-44.15,2024-04-21
1331,Witch Token,WITCH,4299759.25,0.2491,02491,345229.52,0.07,-2.73,3.32,2024-04-21
1332,GNY,GNY,4168204.80,0.02167,002167,90239.53,-0.26,3.30,-8.60,2024-04-21
1333,WeFi,WEFI,4199229.03,0.1003,01003,98427.70,-6.40,-8.65,-10.23,2024-04-21
1334,Everton Fan Token,EFC,4252718.99,1.0213,10213,378798.05,-0.15,-0.27,1.18,2024-04-21
1335,Vesper,VSP,4278352.18,0.4714,04714,42217.51,1.38,0.60,-2.86,2024-04-21
1336,Kommunitas,KOM,4198706.68,0.003233,0003233,502675.27,-0.84,4.78,19.18,2024-04-21
1337,XELS,XELS,4205083.50,0.2224,02224,166115.75,-0.25,-2.38,-36.12,2024-04-21
1338,Rebel Bots,RBLS,4184451.72,0.03394,003394,15290.53,0.03,-1.66,-5.08,2024-04-21
1339,Hosky Token,HOSKY,4182164.87,0.00000002,000000002,4249.99,-0.11,-2.38,2.19,2024-04-21
1340,Forj (Bondly),BONDLY,4201462.98,0.004271,0004271,1055772.68,0.15,3.55,11.68,2024-04-21
1341,Litecoin Cash,LCC,4154510.63,0.005196,0005196,25.99,-0.13,14.30,-12.10,2024-04-21
1342,Uno Re,UNO,4151093.04,0.05305,005305,447870.37,0.29,-3.34,-2.77,2024-04-21
1343,KiboShib,KIBSHI,4142182.12,0.00000414,000000414,26683.07,-0.13,-2.83,2.88,2024-04-21
1344,SPX6900,SPX,4206637.94,0.004518,0004518,135650.96,3.97,-13.83,4.98,2024-04-21
1345,Coconut Chicken,CCC,4102670.45,0.0004393,00004393,210336.91,0.11,-2.66,9.62,2024-04-21
1346,WhiteCoin,XWC,4075303.25,0.005332,0005332,287418.62,0.19,-3.10,-9.59,2024-04-21
1347,Gorilla,GORILLA,4032757.06,0.00483,000483,677246.49,-1.34,-16.43,24.96,2024-04-21
1348,ACENT,ACE,4042235.01,0.00667,000667,117658.84,0.23,-0.05,5.00,2024-04-21
1349,Verse,VERSE,4026101.43,0.000314,0000314,184870.37,-0.19,0.86,-1.65,2024-04-21
1350,Crypton,CRP,3992939.27,0.4082,04082,610220.90,1.37,1.30,16.32,2024-04-21
1351,ROOBEE,ROOBEE,3989107.87,0.0009725,00009725,148630.38,0.03,-5.93,5.65,2024-04-21
1352,HeroesTD,HTD,3985750.24,0.0178,00178,568.44,0.00,-0.08,-1.12,2024-04-21
1353,Meme Ai,MEMEAI,3973089.46,0.005457,0005457,357843.08,-0.29,4.43,-2.75,2024-04-21
1354,AmonD,AMON,3955638.20,0.0005512,00005512,221.70,-0.36,-8.18,-22.68,2024-04-21
1355,Mysterium,MYST,3954463.49,0.1974,01974,83410.07,-0.17,2.99,12.64,2024-04-21
1356,3DPass,P3D,3950490.45,0.01213,001213,149635.31,1.38,-9.50,-6.75,2024-04-21
1357,ETHAX,ETHAX,3949435.47,0.02901,002901,18.53,0.01,-0.01,-0.09,2024-04-21
1358,CheckDot,CDT,3934397.60,0.508,0508,192293.13,0.70,-4.08,-6.43,2024-04-21
1359,NerveNetwork,NVT,3926020.41,0.01417,001417,217.71,0.00,1.31,0.36,2024-04-21
1360,Electric Vehicle Zone,EVZ,3905908.99,0.008822,0008822,192144.13,-0.76,-2.52,-2.17,2024-04-21
1361,Exeedme,XED,3918197.70,0.04285,004285,71534.81,0.01,0.99,-0.80,2024-04-21
1362,MetaTrace,TRC,3916367.71,0.04233,004233,440691.27,-0.31,2.94,25.22,2024-04-21
1363,Ignis,IGNIS,3905845.10,0.005132,0005132,427.48,-0.03,10.68,-2.49,2024-04-21
1364,Dotmoovs,MOOV,3885608.23,0.005314,0005314,1355259.12,-0.47,-5.44,-19.61,2024-04-21
1365,Green Shiba Inu [New],GINUX,3884928.23,0.00000109,000000109,261688.99,0.67,-1.54,-8.69,2024-04-21
1366,Sheboshis,SHEB,3818923.18,190.95,19095,954825.82,0.61,-3.21,-1.55,2024-04-21
1367,Xaya,CHI,3842060.25,0.07016,007016,6934.18,0.40,-1.26,-5.56,2024-04-21
1368,ApeBond,ABOND,3828818.36,0.02654,002654,100155.24,0.90,2.55,6.38,2024-04-21
1369,Dfyn Network,DFYN,3812137.97,0.02297,002297,334297.19,-0.38,0.05,13.33,2024-04-21
1370,WeSendit,WSI,3800950.08,0.01438,001438,146992.27,-0.06,-3.23,9.50,2024-04-21
1371,TENT,TENT,3776672.55,0.09768,009768,--,-0.24,-0.21,-0.46,2024-04-21
1372,ERC20,ERC20,3762666.13,0.003334,0003334,4897.74,0.29,1035.59,196.80,2024-04-21
1373,The First Youtube Cat,PAJAMAS,3806186.41,0.003884,0003884,152340.87,-0.72,0.02,-20.61,2024-04-21
1374,Vabble,VAB,3748038.93,0.004059,0004059,3366.14,0.01,0.72,28.22,2024-04-21
1375,Spheroid Universe,SPH,3739737.25,0.001887,0001887,5277.39,-0.25,-1.39,-9.02,2024-04-21
1376,Efforce,WOZX,3719030.48,0.007055,0007055,45772.43,1.05,9.73,6.44,2024-04-21
1377,Carbon Credit,CCT,3692319.79,0.2173,02173,5125.05,-0.17,1.70,0.26,2024-04-21
1378,Lattice Token,LTX,3673118.51,0.1282,01282,3450.88,-4.10,-2.16,3.29,2024-04-21
1379,Neighbourhoods,NHT,3670232.50,0.0004603,00004603,14319.92,-0.03,-0.05,-0.28,2024-04-21
1380,DeFi,DEFI,3621823.23,0.1205,01205,396660.54,-1.17,-5.01,-0.32,2024-04-21
1381,PLATINCOIN,PLC,3613750.53,0.7226,07226,354279.38,11.62,-98.42,365.62,2024-04-21
1382,Walken,WLKN,3604207.26,0.005412,0005412,1780465.65,-0.59,3.71,2.00,2024-04-21
1383,SpiritSwap,SPIRIT,3628366.57,0.007599,0007599,19330.02,1.10,-0.79,10.46,2024-04-21
1384,JetTon Game,JETTON,3623553.73,2.4580,24580,1886963.29,1.54,2.61,-8.25,2024-04-21
1385,Polkacity,POLC,3607689.03,0.01899,001899,1750804.77,-0.47,-3.13,23.42,2024-04-21
1386,VinuChain,VC,3598986.48,0.05175,005175,1901191.56,-0.11,6.11,18.13,2024-04-21
1387,AXIS Token,AXIS,3572482.99,0.01115,001115,1110.25,-0.05,-11.14,-22.54,2024-04-21
1388,GMCoin,GMCOIN,3566188.07,0.08659,008659,73076.51,-0.06,-0.13,-5.12,2024-04-21
1389,DSLA Protocol,DSLA,3562600.19,0.0006487,00006487,69874.28,0.25,-3.29,-4.21,2024-04-21
1390,Epic Cash,EPIC,3505241.06,0.2029,02029,3102.68,-0.06,-2.60,-1.52,2024-04-21
1391,BOLT,BOLT,3494152.21,0.00365,000365,394999.57,-1.55,-2.63,-5.98,2024-04-21
1392,Vertcoin,VTC,3486801.17,0.05038,005038,15929.86,0.28,-6.61,9.65,2024-04-21
1393,Cashaa,CAS,3483537.28,0.003484,0003484,168401.26,-3.74,3.12,-2.92,2024-04-21
1394,EGO,EGO,3475167.99,0.06139,006139,5523207.60,0.03,-3.88,2.64,2024-04-21
1395,BaaSid,BAAS,3476492.77,0.0005432,00005432,4194.97,-0.22,1.56,-4.66,2024-04-21
1396,Unix Gaming,UNIX,3452393.71,0.008974,0008974,1748.79,-0.32,1.29,-9.73,2024-04-21
1397,Crowny,CRWNY,3437880.57,0.007438,0007438,6323.29,-0.24,1.65,20.51,2024-04-21
1398,Haven Protocol,XHV,3436441.83,0.08455,008455,21317.90,2.09,8.35,14.93,2024-04-21
1399,Cleo Tech,CLEO,3431656.12,0.03016,003016,407767.82,0.67,0.61,0.18,2024-04-21
1400,Calamari Network,KMA,3399801.24,0.001191,0001191,245741.38,1.63,1.56,19.70,2024-04-21
1401,TriumphX,TRIX,3327028.58,0.0006495,00006495,--,-0.12,-0.04,-1.12,2024-04-21
1402,Alfa Romeo Racing ORLEN Fan Token,SAUBER,3315636.24,0.6055,06055,185251.63,-0.07,-1.37,5.50,2024-04-21
1403,ASTA,ASTA,3298156.19,0.001571,0001571,9.4300,0.01,-0.01,-0.09,2024-04-21
1404,XRP Healthcare,XRPH,3297421.41,0.05873,005873,294321.77,-0.14,-2.76,-8.66,2024-04-21
1405,CropBytes,CBX,3291957.78,0.01767,001767,6818.50,1.56,4.84,-5.85,2024-04-21
1406,Rainicorn,RAINI,3288678.71,0.006577,0006577,--,0.00,0.00,3.50,2024-04-21
1407,ADAMANT Messenger,ADM,3272628.10,0.02965,002965,786797.70,0.14,-0.64,-2.25,2024-04-21
1408,Djed,DJED,3237537.81,0.983,0983,101228.87,-1.35,-1.04,-1.89,2024-04-21
1409,KINE,KINE,3264303.18,0.1615,01615,153619.26,0.53,-0.73,2.17,2024-04-21
1410,PRIZM,PZM,3257675.99,0.0008541,00008541,4260.20,0.01,-1.55,18.60,2024-04-21
1411,Samsunspor Fan Token,SAM,3242569.87,1.2594,12594,1574.26,-0.77,3.24,6.46,2024-04-21
1412,LUCA,LUCA,3251674.50,0.9003,09003,1549960.05,0.03,0.93,-4.23,2024-04-21
1413,OpenDAO,SOS,3236814.22,0.00000003,000000003,512829.41,-0.01,-8.14,6.49,2024-04-21
1414,DxChain Token,DX,3227682.85,0.00006455,000006455,20770.32,0.43,-0.06,-2.97,2024-04-21
1415,Venus Reward Token,VRT,3222393.24,0.0001465,00001465,19257.92,0.95,12.40,12.15,2024-04-21
1416,Kylin,KYL,3197032.44,0.01183,001183,--,-0.14,-0.18,-0.20,2024-04-21
1417,BTSE Token,BTSE,3188892.83,0.7323,07323,0.01,0.00,-9.42,20.14,2024-04-21
1418,saffron.finance,SFI,3182376.43,34.81,3481,82519.81,0.20,0.07,2.95,2024-04-21
1419,BendDAO,BEND,3160873.50,0.001754,0001754,343302.25,0.32,-2.26,-11.67,2024-04-21
1420,Meta Apes,PEEL,3152622.13,0.02055,002055,1282.64,-0.59,8.29,19.50,2024-04-21
1421,MindAI,MDAI,3132537.32,7.8861,78861,70321.46,-5.21,-6.73,-3.05,2024-04-21
1422,Experimental Finance,EXFI,3183441.36,0.06573,006573,32537.00,0.08,-2.98,-6.45,2024-04-21
1423,MainnetZ,NetZ,3136898.60,0.02188,002188,556454.53,1.26,-0.95,-2.20,2024-04-21
1424,Spain National Fan Token,SNFT,3097324.71,0.1352,01352,75559.98,1.23,9.31,22.82,2024-04-21
1425,DAFI Protocol,DAFI,3136754.48,0.003257,0003257,335421.32,-0.63,-0.84,-6.87,2024-04-21
1426,Castle of Blackwater,COBE,3070690.41,0.4108,04108,144814.78,-0.08,25.90,18.02,2024-04-21
1427,yAxis,YAXIS,3039950.33,3.2621,32621,--,-0.26,-0.26,-0.28,2024-04-21
1428,Props Token,PROPS,3006730.28,0.005857,0005857,6000.68,0.14,-40.07,-60.30,2024-04-21
1429,Revomon,REVO,2979153.19,0.09041,009041,49644.25,-0.17,-4.87,-0.89,2024-04-21
1430,Standard,STND,2984604.78,0.03488,003488,347329.16,-0.09,1.27,0.10,2024-04-21
1431,Footballcoin (XFC),XFC,2966978.37,0.007919,0007919,56317.74,-0.02,0.28,1.79,2024-04-21
1432,VIMworld,VEED,2952777.23,0.0005305,00005305,0.7,0.00,-5.79,-6.47,2024-04-21
1433,Green Ben,EBEN,2936474.17,0.1052,01052,--,0.00,-3.37,1.38,2024-04-21
1434,Biometric Financial,BIOFI,2916403.47,0.001495,0001495,48405.87,0.50,-10.72,31.55,2024-04-21
1435,v.systems,VSYS,2939011.13,0.0009469,00009469,699266.43,-1.57,-2.80,-3.12,2024-04-21
1436,Wecan Group,WECAN,2923169.40,0.003533,0003533,11616.74,0.52,-1.06,-13.95,2024-04-21
1437,Renewable Energy,RET,2891066.22,--,--,642923.59,0.79,-0.14,-19.04,2024-04-21
1438,Polkamarkets,POLK,2883321.68,0.03057,003057,106381.41,-0.65,-2.52,-2.25,2024-04-21
1439,RepubliK,RPK,2898175.01,0.01911,001911,1614694.50,0.09,0.81,-20.64,2024-04-21
1440,Juggernaut,JGN,2856254.53,0.0285,00285,222727.32,-0.67,-2.79,24.49,2024-04-21
1441,PornRocket,PORNROCKET,2856060.61,0.00000001,000000001,178.42,0.00,1.04,0.99,2024-04-21
1442,SHILL Token,SHILL,2856494.51,0.008,0008,625941.01,-0.44,-0.04,1.37,2024-04-21
1443,myDID,SYL,2840038.55,0.0003611,00003611,265635.41,-1.01,-1.46,-3.43,2024-04-21
1444,Okratech Token,ORT,2844491.19,0.008134,0008134,1939769.85,-0.53,4.16,-4.82,2024-04-21
1445,Pickle Finance,PICKLE,2824531.99,1.4803,14803,547.62,0.01,-0.95,-0.70,2024-04-21
1446,KickToken,KICK,2819921.26,0.02316,002316,702.48,0.00,-1.52,-0.34,2024-04-21
1447,ChainX,PCX,2804466.80,0.2243,02243,85147.10,-0.70,-2.88,-17.38,2024-04-21
1448,SafeCoin,SAFE,2807755.52,0.1012,01012,2.2900,-0.01,-37.17,-15.83,2024-04-21
1449,HI,HI,2801474.26,0.0005234,00005234,159456.53,-1.15,-3.18,5.85,2024-04-21
1450,milestoneBased,MILE,2783172.94,0.04921,004921,17780.88,0.01,-0.37,-46.97,2024-04-21
1451,Fabwelt,WELT,2771246.39,0.0121,00121,433861.92,-0.23,-1.23,5.70,2024-04-21
1452,Launchblock.com,LBP,2866355.06,0.0008145,00008145,283247.26,-2.66,23.84,13.49,2024-04-21
1453,Green Satoshi Token (BSC),GST,2758323.46,0.01507,001507,942.75,-0.34,0.33,-2.49,2024-04-21
1454,BOZO,BOZO,2779835.32,0.00000004,000000004,795345.54,0.70,-0.54,22.42,2024-04-21
1455,Ziktalk,ZIK,2732501.84,0.006002,0006002,37019.79,0.01,-33.34,19.87,2024-04-21
1456,VisionGame,VISION,2730834.04,0.004965,0004965,459157.08,0.55,1.31,17.20,2024-04-21
1457,Minter Network,BIP,2715508.28,0.000331,0000331,89.02,0.00,1.22,4.59,2024-04-21
1458,TopGoal,GOAL,2709733.37,0.06376,006376,310480.39,0.82,0.15,-0.40,2024-04-21
1459,MAGA VP,MVP,2680881.56,0.06457,006457,1751265.94,-0.44,7.63,14.85,2024-04-21
1460,Battle World,BWO,2681229.99,0.003886,0003886,255511.34,-0.21,-6.75,-24.61,2024-04-21
1461,Civilization,CIV,2666123.03,0.008887,0008887,723.69,0.00,2.94,9.56,2024-04-21
1462,DeFrogs,DEFROGS,2644621.48,264.46,26446,552703.06,-1.21,-4.18,-11.89,2024-04-21
1463,UPCX,UPC,2646956.34,2.2076,22076,940321.45,0.01,-1.34,7.05,2024-04-21
1464,Edgeware,EDG,2634033.50,0.0004148,00004148,395373.27,0.25,1.64,-8.99,2024-04-21
1465,ChainGuardians,CGG,2621158.32,0.04264,004264,27104.31,0.12,-5.83,-6.01,2024-04-21
1466,PEAKDEFI,PEAK,2620457.85,0.001581,0001581,2056.54,0.01,-2.95,-5.52,2024-04-21
1467,Integritee Network,TEER,2612450.38,0.6567,06567,29102.74,1.45,4.32,2.65,2024-04-21
1468,WAM,WAM,2590247.13,0.007124,0007124,179060.41,0.88,-3.35,7.72,2024-04-21
1469,Aimedis (new),AIMX,2586127.37,0.007766,0007766,208629.27,-0.07,2.05,-7.19,2024-04-21
1470,Lympo,LYM,2590613.98,0.003134,0003134,36603.42,0.58,2.03,-15.91,2024-04-21
1471,YUSRA,YUSRA,2685327.17,0.06713,006713,132473.40,4.04,-3.63,33.30,2024-04-21
1472,VestChain,VEST,2562853.70,0.0006495,00006495,--,-0.14,-0.05,-1.13,2024-04-21
1473,Bitune,TUNE,2565191.81,0.08195,008195,5763.78,0.03,-3.07,-0.98,2024-04-21
1474,UniLayer,LAYER,2537519.06,0.09306,009306,276481.44,-0.79,-1.18,8.10,2024-04-21
1475,Signum,SIGNA,2534335.68,0.00119,000119,--,0.50,0.12,0.90,2024-04-21
1476,Brazil National Football Team Fan Token,BFT,2533270.82,0.08804,008804,59083.18,1.56,2.35,2.57,2024-04-21
1477,Operation Phoenix,$OPHX,2515719.48,0.02961,002961,222628.43,6.16,3.40,-21.07,2024-04-21
1478,Aurox,URUS,2518914.71,4.8262,48262,16599.99,0.14,1.64,-1.93,2024-04-21
1479,Göztepe S.K. Fan Token,GOZ,2535076.11,1.0743,10743,285029.79,0.71,-0.65,1.68,2024-04-21
1480,Vidya,VIDYA,2511079.21,0.06562,006562,307809.23,0.01,-0.65,-1.59,2024-04-21
1481,S.C. Corinthians Fan Token,SCCP,2499673.06,0.2954,02954,44955.49,-1.65,0.37,4.03,2024-04-21
1482,BSCS,BSCS,2501829.70,0.0101,00101,183454.97,-1.73,6.50,-1.58,2024-04-21
1483,Satoshi Island,STC,2506897.85,0.3509,03509,193215.29,-0.48,-2.90,-9.63,2024-04-21
1484,Niftyx Protocol,SHROOM,2502549.94,0.0487,00487,--,0.00,0.00,-6.70,2024-04-21
1485,NFTb,NFTB,2489581.81,0.009981,0009981,606879.02,-0.61,0.21,-11.43,2024-04-21
1486,Valencia CF Fan Token,VCF,2487855.12,0.8684,08684,615315.07,-1.02,-1.11,11.67,2024-04-21
1487,Monsta Infinite,MONI,2489891.91,0.01733,001733,460858.08,0.08,1.96,7.21,2024-04-21
1488,Seascape Crowns,CWS,2481268.20,0.5114,05114,441318.56,0.07,-2.23,17.00,2024-04-21
1489,SOMESING,SSG,2474524.16,0.0007863,00007863,4436520.74,-0.50,-5.62,16.72,2024-04-21
1490,FIBOS,FO,2478725.81,0.002313,0002313,662.08,0.01,2.99,2.47,2024-04-21
1491,Bitcoin Bam,BTCBAM,2468359.49,0.2402,02402,705898.00,0.01,-0.13,-0.26,2024-04-21
1492,Interlay,INTR,2462712.92,0.03675,003675,85509.20,-0.44,-4.88,-7.75,2024-04-21
1493,Heroes Chained,HEC,2448581.70,0.04981,004981,272999.51,-1.03,-6.64,-31.58,2024-04-21
1494,Ariva,ARV,2477220.79,0.00003414,000003414,721351.17,-0.22,-4.19,3.54,2024-04-21
